global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
963.0929907651076	-0.2566841142175917	0.0658867344916696	927548.1088608796	1159.0544311523438	1.6746633193072284	1343407.1743738833	2.8044972330331044	988.9584544157224	1.0660266094760118	978038.8245603344	1.1364127321109214	1026.35266703224	929.1772892781732	1.164414	16.251772	0.1389659757785555	0.081384735724329	0.0562013915	0.1118535603	-0.0024549091	0.0236457305	-0.0519125917	-0.0294054006	-0.0007443034	-0.0402198489	-0.0203425108	-0.0284609628	0.0814178807	0.0138072452	-0.0372821112	-0.1492483034	0.0322548792	0.21153914	0.0420032078	-0.1494337513	-0.1360085265	-0.1273331958	0.0128344353	-0.1622936625	0.0977625463	0.0619860999	-0.0132430286	0.0031928957	0.0798481676	-0.0364596823	-0.0417449408	0.0651100963	0.017629318	0.0573528347	-0.0388994961	-0.0165282513	-0.0953816033	-0.0548588542	0.0226002279	-0.0569879624	-0.0850328072	0.0313794584	0.1477006343	0.0497045144	-0.266070308	0.0938592113	0.122624929	0.0108588085	-0.1302897837	-0.0837756922	0.0163410616	0.1156082538	0.0512683226	0.0023024644	-0.0697910767	-0.0675635372	0.1563917311	-0.0034905638	-0.0346767791	-0.0768174469	-0.0695937275	0.0100158564	0.0368097964	-0.0300367307	0.0796131109	-0.1070495611	0.0562993119	-0.2185692358	-0.0261619119	0.0339597392	0.0252763757	0.0650188594	-0.1401259844	-0.2458270629	0.1487836548	-0.0046308191	0.1011792538	0.0504167606	0.0660282788	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	-0.0237551768954773	0.0064569869241353	4.169268013845426e-05	0.0005643084293354	-0.0172558678592622	0.0041555191968427	1.726833979532902e-05	0.0002977649755763	0.0011939756243748	0.0812480649897224	1.4255777916011937e-06	0.0066012480645741	0.0006079466032671	0.0004201192488889	1.765001832869735e-07	3.695990724240046e-07	0.0003036063879275	-0.0002644504844187	9.217683879038362e-08	6.993405870928508e-08	0.0003504080864277	-0.0002575383600495	6.63260068969859e-08	1.2278582703392246e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.6028456523372	-1.4901451127703922	2.220532457113485	924680.0327666728	1159.238984410903	0.1845532585591627	1343835.0229780218	0.0340599052448051	989.7432539944222	0.7847995786997899	979591.7088274672	0.6159103787273678	1026.617456226887	928.1386962275589	1.257298	17.548153	0.1461034902838201	0.0914334762045978	0.0432975047	-0.1089279171	-0.061373821	0.0498552316	0.1303692424	0.0030612093	0.0787310517	0.0672626355	-0.0035553506	0.0602002874	-0.0650516549	-0.0814225112	0.021106059	-0.1257004272	0.0015586349	0.0777794098	0.0786403132	-0.0277314136	0.0529828579	-0.0607522974	-0.1164839524	0.0965440984	0.0092769753	0.1107126302	0.1038653747	-0.0400509142	-0.0719758234	0.0050270681	0.1413859383	0.0544701963	0.0633339244	0.0027270319	0.0213513734	-0.148067495	0.0628165944	-0.025727083	-0.0384045013	0.0418836029	-0.1046273929	0.0266319567	0.1667882791	0.1115974023	-0.0400603071	-0.0035728028	-0.1010089126	0.0558138394	0.0738024512	-0.0373136251	0.0795171398	0.0483121616	-0.0247362893	0.1329681513	0.0156840601	0.0500433422	0.1434064712	-0.0409162334	-0.090513874	0.038062477	-0.0499999637	0.1123900234	0.0765935573	0.0516906165	0.0533736958	0.1426932055	0.1219480675	0.0508075305	0.096886746	0.0377623246	0.0391627648	0.0120743597	-0.0859482553	-0.1182666457	0.0192245266	-0.1553932029	0.092003359	0.0698686783	-0.0094712143	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	-0.0106294898014454	0.0131256870940318	0.0001722836616904	0.000112986053439	-0.0176863946617515	-0.0004305268024892	1.853533276616588e-07	0.0003128085561312	0.0808479772406087	0.0796540016162339	0.0065363954238979	0.0063447599734789	0.0001809573954021	-0.0004269892078649	1.8231978363318014e-07	3.274557895071196e-08	0.0007040109677252	0.0004004045797977	4.956314426773727e-07	1.603238275229727e-07	0.0001199363786691	-0.0002304717077586	5.311720807716553e-08	1.4384734928257745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.2289173187114	0.6260716663741732	0.391965731436534	925884.4893243395	1157.5784508200252	-1.660533590877776	1339987.8698028894	2.7573718064334414	989.3294239651996	-0.4138300292225949	978772.7091233135	0.1712552930863737	1026.0902050500629	933.1212190126504	1.018387	14.213662	0.2116490203754987	0.1329081563512607	-0.0646494439	-0.1256714582	0.0146434276	0.0429372916	0.1616753045	0.0932248329	-0.0350478861	-0.051502927	-0.0540320748	0.0721554007	-0.0378840984	-0.0030809326	0.0229878698	-0.0769280572	-0.055619626	-0.0907937718	0.0126037703	-0.1059146	0.0912855538	-0.0556995934	-0.0969410347	0.0614357593	-0.0430703166	0.0233796303	0.0313143057	-0.0120626291	-0.0647431815	-0.0450590797	0.0813741849	0.0421065305	0.042092407	0.0599245793	0.0219032524	-0.0484949508	0.0801975622	0.0453579398	0.0326931868	0.1037650476	-0.1663170846	0.0291710016	0.0127519553	0.0653824137	-0.024809503	0.0268590449	-0.0907239552	-0.013782377	0.0723515886	-0.038064976	0.0754886091	0.0321919525	-0.0195207359	-0.0107702512	-0.0089838443	-0.0103821809	0.0273967166	-0.0567669299	-0.0055398432	0.1036871358	0.0331397243	0.0229636911	0.032730127	0.1426729103	-0.005181603	0.0108690119	0.0641199847	-0.0285151353	0.022699794	-0.0915397791	-0.0968477462	0.1985427257	0.0194415667	-0.0846973904	-0.0422640467	-0.0012617465	0.0565623086	-0.0027104553	0.0385331701	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0316853368140073	0.0423148266154527	0.0017905445514958	0.001003960569017	-0.0200139294935439	-0.0023275348317924	5.417418393206883e-06	0.0004005573737725	-0.031970596543573	-0.1128185737841817	0.0010221190433519	0.0127280305906968	0.0008460228594097	0.0006650654640076	4.423120714156443e-07	7.15754678643765e-07	0.000496961295813	-0.0002070496719121	2.4697052953613613e-07	4.2869566638949656e-08	-9.171018829253852e-05	-0.0002116465669616	4.4794269306647335e-08	8.410758636652868e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.2090447317868	-0.0198725869246345	0.0003949197110771	925846.2457636576	1165.895477294922	8.31702647489692	1359312.2639767542	69.1729293841363	988.848471101752	-0.4809528634475555	977821.2988002724	0.2313156568584029	1026.8308965828476	936.8352063960626	0.928576	12.960173	0.1021106137628612	0.0640351897925339	-0.139131459	-0.0699473201	-0.0051794598	-0.1430779375	0.0597770031	0.0971000739	-0.1533230109	0.0604679408	-0.0356156461	0.1195447923	0.0074995015	0.0097145378	0.0746742743	-0.048294251	0.0084672551	-0.1921089461	0.0092919389	-0.1174645837	-0.0005496098	-0.0466426827	-0.0560307187	0.1223322788	0.1565441582	0.0050283833	-0.1291937595	0.0887968621	0.0130567398	-0.0475201323	0.0432394277	-0.0958231579	-0.0221022001	0.0380762841	0.1040862936	0.0527241273	0.0858008211	0.0283499912	-0.0144662806	0.1230166928	-0.150171766	0.0577605799	-0.0753296626	0.0158810796	-0.075640533	-0.0758906747	0.0407037913	-0.1188687371	0.0204970928	0.1184552095	-0.1065329805	0.0231930224	0.0691875244	-0.0538531624	0.0146244629	-0.0245514077	0.0860531728	-0.0537030979	0.0301628766	0.0360675079	0.0928129478	0.0604729136	0.1185385394	0.0333792967	0.0627224223	0.054021711	-0.0399195152	-0.0994660903	-0.097478113	0.136415615	0.022583675	0.0139237708	-0.0961107941	-0.0155425144	-0.1069894793	0.0689109332	0.0023196302	0.0053430046	-0.0161674191	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0190499407078732	-0.0507352775218805	0.0025740683852222	0.0003629002409734	-0.0228346355770838	-0.0028207060835399	7.956382809719001e-06	0.0005214205819382	-0.0321915852209997	-0.0002209886774266	0.0010362981590408	4.8835995550800495e-08	0.000162030350312	-0.0006839925090977	4.678457525017672e-07	2.625383442222944e-08	0.0007679936505191	0.000271032354706	5.898142472376535e-07	7.345853729753317e-08	-8.006222249605543e-05	1.164796579648309e-05	1.3567510719603996e-10	6.409959471007884e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.8137179128444	-2.395326818942408	5.737590569544755	921242.3730936772	1163.2479707605698	-2.64750653435226	1353145.8414785836	7.009290849437916	987.377140120418	-1.471330981334063	974913.6168323754	2.1648148566334564	1025.5949682476876	927.4874230822307	1.051197	14.671598	0.1240914550691618	0.0643253089403716	-0.1620320308	0.0303428135	0.0015915333	-0.1731901833	0.004462465	0.0094024958	0.0638351236	-0.0271178987	0.0194724895	0.0719136236	0.1221429351	-0.0737951092	0.0429444248	0.0515092841	0.0515222761	-0.020680137	-0.1498103109	0.0054352915	0.0839112502	0.0680805844	0.0205597499	0.1128384989	0.0983561583	0.0769200223	-0.030973164	0.0042771278	0.0637875006	0.0006913274	0.0585874207	0.0864733236	-0.0168976411	0.0685169746	0.0992312924	0.1309359579	0.1053290444	-0.1050412877	0.0504222131	0.0346231471	0.0056888603	0.0131615855	0.1275953467	-0.0550403692	0.045751168	-0.0481057085	-0.00642253	0.0215209709	0.0748242206	0.0786028965	-0.0728367143	0.1199935003	0.0815507214	-0.087908394	0.0033997826	0.0167881417	0.0134929434	-0.1197275008	-0.0734401781	-0.0296610605	0.1887543548	-0.0627308999	0.0136556985	0.0876612892	-0.0366035607	0.023389585	-0.0815377787	-0.0220835864	-0.0021398065	0.07124938	0.0456971897	0.0567104335	0.0390638332	0.0744810231	-0.120259471	-0.029053431	0.0986263466	0.1738070492	0.0492806269	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0093798827353879	0.0284298234432611	0.0008082548610149	8.798220012962801e-05	-0.02081609037063	0.0020185452064537	4.074524750497608e-06	0.0004333096183182	0.026939697129265	0.0591312823502647	0.0007257472814165	0.0034965085523867	0.000593573446514	0.000431543096202	1.862294438796087e-07	3.523294364065085e-07	0.0006544328962008	-0.0001135607543182	4.282824156297671e-07	1.2896044921341281e-08	-0.0002251944533594	-0.0001451322308633	2.1063364435371148e-08	5.071254182383898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.9122941218922	1.098576209047792	1.206869687085818	923352.4369945978	1161.696707691866	-1.5512630687037472	1349539.240662121	2.4064171083241668	986.847139164602	-0.5300009558159218	973867.2760773594	0.2809010131657906	1024.9968879723624	928.7223993766332	0.846122	11.809361	0.0755549187121182	0.0428969724069429	-0.1223212701	0.0860819908	-0.0497816389	-0.1346245893	-0.0761027958	0.0202807423	0.0054433018	-0.0624025009	0.1149657122	0.0014928126	0.0259083543	-0.0717315166	-0.0047039881	-0.0051844098	0.0472108757	-0.1484998986	-0.128481886	0.239769273	0.053093545	0.0656522185	0.0444447903	-0.0011550557	0.0338033811	0.0346004355	-0.0808041816	-0.1106593177	0.1152918147	-0.0066513568	0.0983375085	-0.0236657558	-0.1161278829	-0.0659726453	0.0344373176	0.0797804314	0.0538304	-0.1232557915	-0.0370409421	-0.0614355534	-0.0490952341	0.0179354645	-0.0275336679	-0.0127619073	0.2908077392	-0.0931885501	0.0181630569	-0.0364750541	0.0278752568	-0.0131445887	-0.0226221127	0.1626533346	0.0040794692	-0.0771738873	0.1063016197	0.0433524774	0.0269872293	-0.1218095324	-0.0200151168	-0.0565430425	0.1347390617	-0.0307952352	0.0764336896	-0.0089664317	-0.030185345	-0.0586683892	-0.0455553227	0.0529384013	-0.0232281166	0.076988242	0.0012417312	-0.0213110653	0.1265645416	0.0027707587	-0.1883606361	-0.0904177891	0.0495165316	0.0397075073	-0.014581351	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0093759234497952	-3.95928559270009e-06	1.5675942404562507e-11	8.790794053641954e-05	-0.0437381456527532	-0.0229220552821231	0.0005254206183567	0.0019130253851414	0.0147703671178049	-0.0121693300114601	0.0002181637447947	0.0001480925929278	-8.896594868314396e-05	-0.0006825393951971	4.658600259960832e-07	7.914940025091805e-09	0.000648004073587	-6.428822613800049e-06	4.199092793853461e-07	4.1329760199706886e-11	-0.0001049711885115	0.0001202232648479	1.4453633410688309e-08	1.1018950417516871e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.4848996590944	-0.4273944627977926	0.1826660268302137	922531.2424731406	1159.9726565192727	-1.724051172593363	1345536.5638723788	2.9723524457205497	987.129145111408	0.2820059468059526	974423.9491283792	0.0795273540339217	1025.8404776036054	925.1614893732052	0.936006	13.063867	0.0877492607500726	0.0577639286961409	-0.0413340023	0.1311949971	0.0023271585	-0.0417219359	-0.1233592005	-0.0493562228	0.0214646828	-0.0789605368	0.020478179	0.0139516762	0.1162311821	0.0195641184	-0.1134811041	-0.0908150489	0.1539084979	-0.08801652	0.0074694553	0.0726561601	-0.0534344178	0.1180792063	0.048508139	0.0651200138	0.0106396947	0.0397198596	0.0691209806	-0.1347187589	-0.0249543139	-0.0364270708	-0.0026210662	0.021498499	0.1316776062	0.1689920465	0.0533948046	0.0865334094	-0.097810342	-0.0745767858	0.0505909573	-0.1513885431	-0.0882606093	0.0543368113	-0.0561705097	0.0437178092	0.0939226572	-0.1099944385	-0.0930455002	0.1020328165	0.1018596527	-0.0112762683	-0.0329793051	0.1371135862	-0.0251340601	0.0573482239	-0.1701377138	0.0016508948	-0.0491288718	-0.167314579	-0.0666647782	-0.1434181532	0.1316083835	-0.0908689219	0.0498033482	0.0759340512	0.0170943194	-0.0201194542	-0.0271483695	0.1587955739	0.0054428215	-0.0226208929	-0.1239706978	0.0472956342	-0.0533591205	0.0636610465	-0.0311895196	-0.046712668	0.0171179646	0.136808843	-0.0138983154	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0092079172564893	-0.0001680061933059	2.8226080989139727e-08	8.478574020235343e-05	-0.0087062897029852	0.035031855949768	0.0012272309312852	7.579948039230613e-05	0.0063841551513945	-0.0083862119664104	4.0757436997076935e-05	7.0328551145565e-05	0.0007060172494269	0.00079498319811	6.319982852772734e-07	4.984603564883256e-07	0.0006079801142291	-4.002395935790001e-05	3.696398192980295e-07	1.601917322682832e-09	-5.671461316767644e-05	4.825657534382356e-05	2.32869706391412e-09	3.216547346759178e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.557333880278	1.072434221183585	1.1501151587656415	924592.5063389484	1158.4864548627068	-1.4862016565659817	1342090.8661003625	2.208795363979468	988.1424976400974	1.0133525286894385	976425.59564241	1.0268833474012788	1026.1932612850624	926.7394306307332	0.757865	10.577547	0.0620626279940934	0.0333642293093964	-0.0067945082	0.1298254851	0.0091491551	0.0037839926	-0.0611702012	-0.0802725364	-0.0123935982	-0.1099459989	-0.0483645863	0.0169597632	0.0367884539	0.0812350469	-0.1033710788	-0.1203600467	0.1702135553	-0.0489841262	0.0102825677	-0.062801604	0.0053474118	-0.0504076501	-0.0145633941	0.0594802584	-0.1313402697	-0.0472351979	-0.0516488949	-0.0787525446	0.1377099165	-0.1686996653	0.0058288777	-0.1554018835	0.1092381018	-0.0084971521	0.031602267	0.0206958957	-0.0833396949	-0.025861129	0.0632309698	-0.17930076	-0.0828104292	0.1407405192	-0.043813394	0.0203952275	-0.0433551527	0.1181130029	-0.1195298394	-0.1225646821	0.0910549209	-0.0308641424	-0.0558545711	0.0807713523	-0.1107818206	-0.0472276906	-0.0031918199	-0.007648225	-0.0524372142	-0.134152703	-0.0584498348	-0.1567995955	0.090339634	-0.0773758671	0.0742953353	0.1045161629	-0.0152545861	-0.0523292179	0.0151472353	0.1404162655	-0.0288130651	-0.0595194847	-0.0812151514	0.0997471505	-0.0319298238	0.052259301	-0.1022139348	0.0855358064	0.0349969723	0.0219887195	0.0429337292	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0093026258992381	9.4708642748801e-05	8.969727011320017e-09	8.653884862117548e-05	-0.029435545838254	-0.0207292561352688	0.0004297020599215	0.0008664513587959	-0.0156753047863702	-0.0220594599377647	0.0002457151801456	0.0004866197727458	0.0008360478238879	0.0001300305744609	1.690795029465766e-08	6.98975963827693e-07	0.0004929182045152	-0.0001150619097138	2.4296835634248854e-07	1.3239243067009671e-08	-0.000195206194559	-0.0001384915813913	1.91799181162696e-08	3.8105458394206166e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.3438583990236	-0.2134754812543633	0.045571781096782	924182.014081522	1160.1401668772978	1.6537120145910649	1345925.2068020843	2.7347634272028385	990.0016249799944	1.859127339896986	980103.2174630294	3.4563544659524434	1027.7764526175854	926.1971440818626	0.920715	12.850456	0.0374217785045969	0.0225650230019671	0.0864711712	0.0879301784	0.0275120186	0.0236750253	-0.0231114165	-0.0917179869	-0.0075537735	0.0124136239	-0.0371058764	0.2178519042	0.1186742891	0.0472716063	-0.0430599627	-0.0723144899	0.0738348205	0.0832284403	0.1724539525	-0.0345851621	-0.0655143994	-0.160032944	0.1528675541	0.0730947585	0.0425411031	-0.0799801657	-0.0204666289	0.1116269316	0.0607787928	0.0816953549	-0.0542066806	-0.0384047093	-0.0297980106	-0.1173083973	0.1768147264	-0.0434639579	-0.1200867735	-0.0073852974	0.0924151992	0.0195033864	-0.0751444238	0.1225430136	0.0048140391	0.1174813061	-0.2374126205	-0.0592633652	0.2003363868	-0.0152021593	0.0976880963	-0.0016038158	0.0122272788	-0.0983851903	0.0124376491	-0.0325417406	0.1751011057	0.0027434915	-0.0385530124	-0.1285441895	-0.0667331896	-0.1803345348	0.0041180731	-0.0673751536	0.0293235713	0.1396357928	0.0704962265	-0.0041569625	-0.0306008782	-0.0211673958	-0.0104908916	0.0198717336	0.0513912962	0.1595316062	-0.0337124132	0.0419519488	-0.0903029825	0.0124298249	-0.009903465	0.1022118335	0.0609349995	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0093847816913523	8.215579211419931e-05	6.749574177911533e-09	8.807412739434134e-05	-0.0360679142446542	-0.0066323684064001	4.39883106782155e-05	0.0013008944379597	0.0034628013652024	0.0191381061515726	1.1990993294847609e-05	0.0003662671070688	0.0008220999891675	-1.3947834720399945e-05	1.9454209338759419e-10	6.758483921892037e-07	0.0005253435281367	3.242532362150003e-05	2.759858225551157e-07	1.0514016119590078e-09	-0.0003802159993073	-0.0001850098047482	3.4228627853004085e-08	1.4456420612924873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.24943210498	-2.0944262940436147	4.38662150118127	920159.4729937266	1159.808703433766	-0.3314634435319021	1345156.2285607131	0.1098680143980264	987.0720131487694	-2.9296118312249746	974311.1591415644	8.582625481653348	1024.4322960673203	924.9829759945568	1.053701	14.706545	0.0295077322071492	0.0206727532304506	0.063333899	-0.0683364063	0.101237109	0.0995031151	0.0114425245	-0.0232040403	0.0221716899	0.1014662656	-0.0358699756	0.0343453664	0.0090998873	-0.0293021922	-0.0376512582	0.0223437944	-0.0109645629	-0.0710355241	0.1688353134	-0.0932878634	0.0141763548	-0.0288665124	0.0951306059	0.1831332036	0.1438058906	0.0672979876	0.0449331773	-0.1629211037	-0.0134185377	0.068536083	-0.0754685229	-0.1238152932	-0.0865136604	0.0304517352	0.0065354154	-0.0498694336	0.0157497203	0.0038008561	0.0521051836	0.106457042	-0.014951675	0.0629259592	-0.0557031812	0.1610854486	-0.1083450445	-0.0855128102	-0.0106141343	0.1502900739	0.0879099873	0.0460276064	-0.1039731336	0.0676564167	-0.0124266256	-0.0828303556	0.0101871295	-0.0065410186	-0.0442369528	-0.1046695576	-0.065932806	-0.0618149896	-0.0401673849	0.0082743011	0.1141197301	0.2010464654	0.0233573958	0.0888484847	0.0165857087	0.0665417478	-0.0191242849	0.064352259	-0.077542677	-0.0316818894	0.0595031018	0.1835195689	-0.1501877988	-0.0157617674	0.0664038331	-0.0588618036	0.1144880453	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0093540017933406	-3.07798980116996e-05	9.47402121610629e-10	8.749734954981918e-05	-0.0437405372081514	-0.0076726229634972	5.88691431399846e-05	0.0019132345952576	-0.015190346439823	-0.0186531478050254	0.0002307466249618	0.0003479399230361	0.0008556034363431	3.350344717559998e-05	1.1224809726482183e-09	7.320572402821212e-07	0.0005168285953522	-8.51493278449997e-06	2.6711179697372813e-07	7.250408032455242e-11	-0.0004012212501595	-2.1005250852200008e-05	4.412205633638491e-10	1.609784915795521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.6684451701456	0.4190130651655863	0.1755719487794599	920963.5246552848	1152.1381430233223	-7.670560410443613	1327422.3006092294	58.8374970102649	985.6966450854752	-1.3753680632942178	971597.8761327612	1.8916373095296877	1023.0135150777884	928.5098207147932	1.598826	22.314867	0.3776752475489133	0.2664122681892366	-0.017458873	-0.0399497529	0.3723149386	0.2223704838	0.0807612319	0.0986520809	0.0569675826	-0.1749718096	-0.2967637157	-0.2434609696	0.0468398394	0.3075971653	-0.2020117584	0.0586668926	-0.2500344059	0.0221550515	0.1994632709	0.0087026292	-0.0170493453	0.0666022757	-0.1046818934	-0.166142445	0.1805877616	0.0477419614	-0.0461584721	-0.1904050887	0.0847943665	0.0701526652	0.1777756895	-0.0329919165	-0.0500605564	0.0438135217	-0.2523451857	0.0707300056	-0.0765732968	0.2833896748	0.2638828639	-0.0079675714	0.0086288362	-0.1703713563	0.0685673988	0.1590846019	-0.0033471016	-0.1981865157	-0.1740306957	-0.0466305934	-0.2030396721	-0.193467169	-0.1242243725	0.1761396837	-0.0855102115	0.0546100296	0.15018822	-0.2511156868	-0.3005937953	0.1811251043	-0.365754413	0.1408601914	-0.0855135336	0.1983406681	0.236229856	-0.134734957	0.0098353655	-0.0167169853	-0.4775238737	-0.0002422126	0.0311767864	-0.0359022938	-0.1598502892	-0.0290520971	0.0926308519	-0.1903201076	-0.0594285868	0.0607635231	-0.1352275724	-0.1364279559	0.0334480403	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	-0.0091090498285524	-0.018463051621893	0.0003408842751926	8.29747887790505e-05	-0.0424267795264228	0.0013137576817286	1.725959246300913e-06	0.0018000316209836	-0.1672443786819997	-0.1520540322421767	0.0279706822007281	0.0231204287211049	0.0043203228700298	0.0034647194336866	1.2004280754166284e-05	1.8665189701302527e-05	0.0007181627959671	0.0002013342006148	5.157578015112826e-07	4.0535460337240794e-08	-0.0008520557359202	-0.0004508344857607	2.0325173355111482e-07	7.259989771145136e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
964.9537110052464	5.285265835100859	27.934034947684378	931135.6643827966	1162.9343243767237	10.79618135340138	1352416.242813547	116.55753181553165	987.5354153020972	1.8387702166220377	975226.1964758856	3.381075909536256	1026.0430972299605	949.5605642278456	1.776406	24.793358	0.1542989537531142	0.1057258238141583	0.0988910746	0.0412470581	0.089378853	0.0158091111	-0.0477680755	-0.0572950171	-0.1276663705	-0.0126416188	-0.1430557888	-0.1064012684	-0.0582240822	0.203978694	0.0841393616	-0.0340485203	0.0688494534	0.2182680583	0.0651425187	-0.1572994683	0.0171312837	0.1131965009	-0.0605169541	0.0226098013	0.0826064322	-0.0610612055	0.0908884325	0.0019857484	-0.044062513	-0.0907027333	-0.1004996899	-0.0434868149	-0.1906498028	-0.0909810911	-0.0677065529	0.0653370357	-0.0606367357	0.18960995	-0.0909623039	-0.1199103688	0.0538874246	-0.000424722	0.0997086612	-0.1686367567	-0.2214344528	-0.1274793604	-0.073321449	0.0217096723	-0.1193831581	0.0784996816	-0.0670448833	-0.0682846315	0.0544341358	0.0224172972	-0.2594242888	-0.1702902176	-0.0563674477	0.2283378203	-0.0820296148	-0.1155881133	-0.0576519768	-0.1550149876	-0.1020800963	0.1115749922	0.1887229448	0.1737767608	-0.1341682499	-0.1151748188	-0.1168982847	-0.2187911181	0.150664755	0.0889280059	0.0865792207	-0.0730875515	0.1180750762	-0.1164374335	-0.1842667899	-0.1008564085	-0.226172377	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	-0.0077555258338577	0.0013535239946946	1.8320272042142968e-06	6.014818095963417e-05	-0.0431205618595242	-0.0006937823331013	4.813339257236186e-07	0.001859382855081	-0.1155211015631465	0.0517232771188532	0.0133451249063628	0.0026752973959136	0.0028313291659477	-0.001488993704082	2.217102250796131e-06	8.0164248459461e-06	0.0005428045570077	-0.0001753582389594	2.946367871083254e-07	3.0750511970942044e-08	-0.001198271199008	-0.0003462154630878	1.198651468810999e-07	1.43585386637207e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
